,alpha_beta,alpha_delta,alpha_mu_inf_SC,alpha_mu_inf_SA,alpha_mu_inf_AI,alpha_mu_inf_AC,alpha_mu_inf_AA,alpha_mu_susc_C,alpha_mu_susc_A,omicron_beta,omicron_delta,omicron_mu_inf_SC,omicron_mu_inf_SA,omicron_mu_inf_AI,omicron_mu_inf_AC,omicron_mu_inf_AA,omicron_mu_susc_C,omicron_mu_susc_A
66,0.12092474807851113,-0.1294521350964069,2.049667582434203,1.5715869163930085,1.8231180612628228,3.025074911595662,0.28024734114637995,0.7977054037962695,0.09089789883010026,0.0483007012896901,-0.2369459247953335,12.823642097705928,0.11193651560260011,0.3156448824239503,6.808992926544495,2.4068544657520317,0.5093080310098087,0.2144840020542028
67,0.13989741925379456,-0.4700992715456977,2.297961370812696,0.7679987243355413,1.2481110041215906,2.0679773799429304,0.1086133583365381,0.6568361991164618,0.19420593363814173,0.11281474914978083,1.0200629384739257,1.7981244870477933,2.008837595043161,0.3204337969344064,3.0379150047726435,1.2210924725244072,0.033526169424435676,0.6531276191780819
68,0.15923059807259055,-0.2512301455278493,1.3898202209985977,0.6970047028754862,1.449301508225087,0.595653252123896,0.08566061489499627,0.5624393694120755,0.6014479661025411,0.17762015574001386,0.9807650039919974,0.3725689850325399,0.12240508007986142,0.3952929943972848,5.398214214635725,1.0632918661313668,0.04360894363658997,0.5374513107540636
69,0.1730174410000999,-0.5898363314219133,2.9842317503387745,1.8786675070925725,0.7274303931963901,1.0578233967963966,0.11825527124857357,0.280747143579334,0.3976848215007122,0.06060647540334488,1.4700213469564345,4.550036793102585,0.4494959208239455,0.6160784979016954,2.5723860971736703,1.4151933346988108,0.0673636784829411,1.3462878393104076
70,0.14432484766966586,0.2719258039714651,1.7629183214234152,2.435816531326421,0.6409986449203063,0.9300505810878794,0.2873943760663975,0.8949983944384563,0.07306610422207058,0.05891364982177216,2.2568597347718287,1.7267163932998697,0.9765081466382204,1.2056995337509668,2.6869266672883185,4.133518842603002,0.09769668484904398,0.13243434134890117
71,0.10994999604401608,-0.8270666486633749,3.3029765040931545,3.908749131257692,2.552515601555008,1.0574776514883701,0.13762743737998492,0.3877628783993632,0.15909823145680088,0.08707475271475693,0.1274264227114148,1.486942317528372,0.12495985962667762,0.4995302000962036,1.598358391461685,0.9414774349416045,0.09490840263140368,0.3268605521440869
72,0.16085152890101118,-1.1548648005686848,1.8222511726735389,1.6994116242661637,1.959541064297905,0.3575696867073971,0.6645636315372226,0.18465318248350512,0.1743173542806011,0.08096613520197615,0.7981156884801117,2.3777251692329098,1.1922201048328456,0.8174543746079336,0.6220896875857019,0.7052827654996983,0.2726110880219849,0.2081908901774538
73,0.11674205096299008,0.2022178355381957,2.4818832383203784,0.7379160465550489,1.8997675717170783,1.021107019970594,0.1911089926830607,0.7548714291990016,0.26468150975611165,0.09037113543560192,0.24477177330125985,1.7785751784617523,0.3849740258002649,1.8667288492622995,2.640705067833495,0.8147272560638485,0.08162270228127587,0.2140349632525623
74,0.1986228574526216,-0.16971352927344477,2.397200333264935,0.693998003990151,0.979627912060629,1.6292503217464105,0.2930016941873324,0.26253736146614887,0.31315808101720344,0.13363929992008144,1.1251618648899462,2.620717064868318,0.8877387503724311,2.059873841249394,0.4723286119569334,2.271752883813378,0.35260454332183755,0.5618332863620965
75,0.1546583072871343,-0.8430001949198899,0.9372467166534394,0.556452662540291,0.8520591978517994,0.7851268271167402,0.2062516271152504,0.6647334740392555,0.2701627510901491,0.054980467233106046,1.6332734935870343,1.705641311382672,1.3196157972658729,0.2295313455573704,11.052179669559262,0.6315195867438302,0.545732131167483,0.6544799432993674
76,0.17653567115096852,0.1433530605189214,3.692900598586802,1.5486996784946856,1.9228743249988225,1.8305780854713045,0.3914042723812388,0.429765186252083,0.1036090000324481,0.048300470693279335,1.3595857523848223,5.07550098409134,0.9253954393714264,0.5582836297176009,2.244813656938455,3.8241998737217515,0.1883964370821404,0.6477635368346538
77,0.15909963868824037,-2.6270150937431964,1.1828549242690312,0.6402093006155869,0.45308179718582714,2.023285086949227,0.48086599229050825,0.5609027991443584,0.6109423763594489,0.04199889582975302,2.5782140624480823,2.467135445500038,0.07482831901704688,0.1348144205753351,1.8762708244179853,3.254098302933811,0.10088137879674162,2.224574418636841
78,0.1838007079639656,0.187522944127937,0.711899608968662,0.4930797044653911,0.7372073305632642,0.850954414786048,0.1955439729611406,0.6997606893821183,0.25609957592517574,0.08134083832442171,0.3660755274185006,1.773541606676732,0.13994301040299986,0.6679153544577386,3.050897651818999,0.9620869954456014,0.2390105326575257,0.8645638052781457
79,0.16941083178859376,0.8127108641207859,1.3169776610622335,0.20919488992416596,0.6963389913836676,0.8060515384350105,0.7305200471718379,0.43298053195575176,0.06898013918601902,0.029761910603535554,0.668284416083124,1.0742852537651817,1.1408416928423013,0.6959687651598522,1.2591248092737795,1.7479356198691556,0.20921881857870392,0.29525212558166747
