,rel_omicron_beta,rel_omicron_delta,rel_omicron_mu_inf_AA,rel_omicron_mu_inf_AC,rel_omicron_mu_inf_AI,rel_omicron_mu_inf_SA,rel_omicron_mu_inf_SC,rel_omicron_mu_susc_A,rel_omicron_mu_susc_C
82,-0.674100053163503,-0.2787691364244797,2.298497747908864,0.8063133158659727,-0.14712761804515767,0.05346792518765082,0.818191363104775,0.2941043294902974,-0.6045674294823868
83,-0.7863479613490102,1.2291914815836387,1.558208912225673,1.4300346255853416,-2.415721268689213,-0.5303514404760008,0.7377285770957656,1.9455045048365767,-1.0202107823055684
84,-2.286110407670394,3.1939596472577385,1.513149897195286,0.33366909160698177,-2.719351924036891,-0.4529976024785723,-1.168469368441063,-0.46133353518270137,0.9423451312998953
85,-0.014229166036519969,1.5752843071759823,-1.639171141500588,0.22608374175023402,-1.7515936662572253,-1.2435738171188901,-0.3599742188574178,0.8498886129540658,-0.6383083527993837
86,-1.0931102912107358,0.9669303138868046,1.181352937950423,0.1879245701187018,-1.101358021521146,-1.0204260030607437,1.2785591054461272,1.498967808347225,-1.0477410779376872
87,-0.859270522988508,0.7874177218304048,-0.2740104938259586,0.5463431482479509,-0.6970413672756564,-0.13127695939338507,-1.8338992610171394,-0.42927899044655693,0.5773428849982055
88,-0.2179109766209939,3.1388200771549757,-0.7676919856925695,-0.07836803880523661,0.11822748999168962,0.04839644427123698,0.6225659586672435,0.9235615699327195,-0.12465226194178647
89,-1.6137657547515596,0.48146092509657923,2.607728144383408,1.916191795593611,2.5430391357596425,-0.8929208967341321,-0.15183422441501385,0.7662301990314885,-3.027048525038079
90,-0.6159409536542201,1.3203751901579575,3.7827427507186773,0.7930805849185946,-0.6000188891916609,-1.1846600266753293,0.8829860909588212,0.024059860612975492,-3.536719640844788
91,-1.1140402600895485,-1.765867312001161,1.423248942600708,0.6509761477020363,-0.5034936352225998,-1.5320049670141669,1.6618634542994257,1.101807199613727,-0.25400072397527323
92,-0.8170143717495019,-1.2834977058186288,0.34989074204452875,1.9868204253553654,-0.17540509348672062,-0.07819219143347814,0.4426190389415194,2.006619887550547,-0.30799711177654227
93,-0.6661126442530325,1.1150395741428103,2.016834709226131,2.366026079755319,-0.5885647282849564,-0.7590459018179923,-0.07059549739556394,-0.7997802313170204,-0.6276360928686798
94,-1.446807120091307,0.6677588744358689,0.21943274501434634,-0.6843173949029131,-1.1264940112195367,0.13638631447254368,-0.4331482554002867,-0.44053002676402253,0.3958803367738455
95,-0.966477880719154,2.9333787363507002,0.9835942098094141,0.8046948309136012,0.37897025183083644,0.2669467603576177,0.12726723049104277,0.8352990067985391,-2.25051873033994
96,-0.607185529430321,1.5696213805273476,2.1029220385804464,2.26891141878122,-0.9026130119035825,-2.0828912794924985,1.411819211648011,0.06659818695939752,-1.6373808678595108
97,-0.4861045762511706,2.5699738175863445,2.048760746152744,2.7303607919427533,-0.7697396868820992,-1.3477525805316235,0.38000061405477703,1.2909594080628906,-1.2042783316814276
98,-1.822632819462689,0.40445026396932665,-0.33495300744296164,0.6489872885823516,0.367306569207855,0.4721557860091738,2.3385664228889254,2.164514783540689,-2.5997658705701068
99,0.03319471608350673,1.3055269108822625,2.452619927290708,1.2757203173187748,-2.412601913899784,-1.2171636011200544,-1.0207657592181472,0.8418625168474931,-0.24108574670938238
100,-1.1849291244612064,1.2085583511041047,0.1547638349284547,0.7121272536337554,1.789957410540374,-1.2097620654789856,-1.5513124363698851,2.1828658466692197,-0.778550433113912
101,-0.7557441937232481,2.4034593209958985,1.5429668506174072,-0.008024987463544582,-0.5425606938956047,-0.7179648307800681,-0.9382912758440596,-1.5288268648489105,-0.7733890431700433
102,-0.5075580301933115,-0.027062088349637546,2.1964626426784566,-1.0726312105713718,0.6575456944144094,0.17835184975770232,0.2788279643614292,2.2311210483098236,-0.8195944608290785
103,-1.3208041991471071,1.1203847295905738,-0.6850011690553964,-1.4579909687524089,-3.4973278525270928,0.5608421261574339,0.28896211700295366,-1.3026443749167598,1.324967636623137
104,0.1140800480644141,1.427621393106336,-1.7433633356251064,0.808017871610384,-0.48625938007363406,-1.299616859167782,-0.3710213023917743,1.0161369492158419,-0.7642464773277057
105,-0.6563827814639703,1.6772053912293758,0.7955982711783581,2.385425306654623,-0.6023776677978705,-2.7840646466219967,0.27268640832733476,1.2988241841634407,-2.2006557154216173
106,0.10807196878242131,-0.5882855120212972,1.4446165970456208,0.17679254395539495,-0.039623390549402754,-0.07606302515609364,-0.4091932201140959,-0.9622996341464737,-2.504585726005862
107,-0.3249712231326497,1.1069801905199639,1.2102837188882678,1.573212755889867,-0.8846193949472885,-2.8214198107354194,0.2645148142378099,-0.5591263067973544,-1.644474746007333
108,0.6303213682098344,0.9348011473042757,-1.8479831982023964,-1.862746919015401,0.05082584356957944,-0.6653171979475496,-0.5617555629526421,-0.17800809671705842,-0.8708157671912714
109,-1.2567833661248002,1.5280604543495488,0.9725520065852599,0.677926674569757,-1.9673329870976493,-0.06701778464594865,-0.23684407792483167,1.4351097422126133,0.10688889785322837
110,-0.38881542339054403,2.907606443238349,0.816024476860072,1.114561568624686,-0.02847159353649132,0.6510511838744913,2.122576571102023,-1.639009645553565,-1.3612258938864232
111,-0.1695192262639866,0.424776536774609,0.4853786395536862,-0.43234135768483095,0.5327877503491552,0.8880446811887759,-0.5157589958666261,1.1654749908694408,-0.8361622077020118
112,-1.662786001639705,2.9844632492188423,1.2929953407809782,0.71166718375368,-1.2860200395525925,-0.11339785490896936,1.574389415981729,0.05121097214381502,-0.556341828266875
113,-0.6154028216012919,1.14924819385602,-0.3990830395101673,1.4441949147352795,-0.8615849455413092,1.541767860881729,0.48131320572793607,-0.6712369791778029,-1.1645397011333578
114,-0.5125282833732284,1.044015962878604,2.0937719309956644,2.521772568909215,-2.4286810882009857,-2.1758071237350056,0.5176417584486869,1.199660719687159,-2.071015705172106
115,0.5299216747160357,1.8329547169526375,1.0823589040715045,1.5670746692003479,-0.30228099285643384,-1.5549356049877836,-0.35230837558541545,0.12491913676769961,-0.5366936614452541
116,0.2312853415943423,2.943005148924663,0.2658871137829498,-0.02273430984588347,-0.2393809070038388,-0.5995365282669184,0.8743565867794622,1.5358548564814767,-0.8706179593879732
117,0.46245805437556403,2.2331730072913825,-0.5577214923624423,0.40168339482345017,0.15275126486143203,-2.236548690055061,-0.8199259038943401,0.41804341214139035,-2.6773931753258933
118,-0.5501143205920854,2.6100900656778645,2.733327939043471,0.6002389753535136,-0.5728600423836079,0.8749052523159343,0.8414644429501502,1.0663943357074621,-2.197601280835884
119,-3.079672553501938,-0.1493100806761108,3.5491569345369975,1.600762827784999,-0.15568258213651603,-0.5192946533784065,0.2239741000469301,2.046951673390071,-2.854161146588701
120,-0.6662429776350658,3.305219299620501,1.3901666590726744,0.50832940548529,0.47813400961140967,-0.397757896369765,-0.5220248540452657,2.0640577580910273,-0.6565196843740847
121,0.6483288075310174,1.3303826382824149,2.526179601976042,-0.15415288646847378,-0.6564605262416208,-0.31922067580760133,-1.2452371334499222,0.9894479370781963,-1.7512367221648584
122,0.14809176468844504,2.9048876109192237,2.3718366678828118,0.9787791195989538,-0.26938981027867154,-1.7824338568160873,0.5075622510147189,-1.0286848848299317,-0.3371504640934909
