,beta,delta,mu_inf_SC,mu_inf_SI,mu_inf_AI,mu_inf_AC,mu_inf_AA,mu_susc_C,mu_susc_I
30,0.08578252125964707,-0.7892007231712341,4.121420543325986,0.12029314973951014,2.5986390964943715,2.2330509888616397,0.40844594616656227,0.4848319181375679,2.5543865319656143
31,0.18761794480873892,-0.579999566078186,2.4390545950966187,0.2410054805089204,0.5161043049583903,4.148918212576151,0.313322999641325,0.5706945761132767,1.3058689882124022
32,0.11355459502598651,-0.5175601840019226,2.316238656057967,0.059117179066056645,2.0692997877804102,4.670314373233322,0.3749031006641074,0.26766328978482956,2.741306559512387
33,0.1381567591710155,-1.195033073425293,1.3950991988118875,0.2198229670813178,0.8170931445504379,2.4602242911149865,0.6858233529614606,0.3606511344795136,2.101599641159586
34,0.06535726484855621,-1.0954281091690063,4.176102977007876,0.2460853235197248,0.13854598826196166,4.991520838786889,2.585042219604347,0.5879452587500381,1.942774252545042
35,0.07149542314150081,-0.8809038996696472,4.565432818259053,0.2464055250012285,1.3932599976307931,0.8044497311125399,0.9483288638135149,1.101719691352393,5.970784628911103
36,0.10975992682938018,-0.7322044968605042,4.1677507788140336,0.1928265142766936,1.943877197578194,2.561623467242718,1.430824251096377,0.2755079500649869,2.231234111914645
37,0.08191231351062295,-0.16742749512195587,5.383533592816807,0.29078833850794594,1.3890707621444762,3.9484480622907627,1.492369394536571,0.3594562371425844,3.3170546931649283
38,0.1304195148149232,-0.7616118788719177,1.333310463715932,0.18442605224181657,1.5678612436938808,1.6055839564085452,0.5952877867095594,0.31485006993560977,2.1312062159032665
39,0.11873209800859319,-0.1330295354127884,3.7323210689839623,0.12690070273219106,1.0799625187711848,2.4608361525842946,1.5752205968969584,0.2916648010188692,2.754450715009917
40,0.08031770215417747,-0.3286878168582916,3.5338059890035236,0.1161258016348897,1.4428801976491408,3.010714007143767,1.0383106552372177,0.3373275719727015,3.2730506492959854
41,0.10179676778170528,-0.28225013613700867,2.6898695940896427,0.3377360572140584,0.49776040833144236,1.3870404563668046,1.4696246875693602,0.31084056497679585,2.1892575791597393
42,0.21597839086331813,0.41106125712394714,1.0659655914892479,0.04971408480662395,0.2185906876452855,1.9823669133929707,0.4889987570244669,0.8474822010281877,3.1850758843218663
